qseqid	sseqid	pident	length	qlen	mismatch	gapopen	gaps	nident	qstart	qend	sstart	send	evalue	qcovs	qcovhsp	bitscore
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|G3EBW4	27.632	228	86506	148	7	17	63	43242	42583	480	698	3.38e-12	2	1	69.7
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|G3EBW4	29.130	230	86506	140	11	23	67	36593	37243	484	703	1.31e-10	2	1	64.7
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|G3EBW0	27.632	228	86506	148	7	17	63	43242	42583	480	698	3.41e-12	2	1	69.7
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|G3EBW0	29.130	230	86506	140	11	23	67	36593	37243	484	703	1.40e-10	2	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|G3EC46	27.632	228	86506	148	7	17	63	43242	42583	480	698	3.62e-12	2	1	69.7
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|G3EC46	29.130	230	86506	140	11	23	67	36593	37243	484	703	1.40e-10	2	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|A0AAP5J5V7	27.193	228	86506	149	7	17	62	43242	42583	480	698	6.90e-12	2	1	68.6
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|A0AAP5J5V7	28.696	230	86506	141	11	23	66	36593	37243	484	703	9.17e-11	2	1	65.1
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4V0IR40	26.906	223	86506	128	7	35	60	43230	42613	484	688	7.01e-12	1	1	68.6
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4V0IR40	29.947	187	86506	115	7	16	56	36638	37171	500	679	3.95e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2B974	26.906	223	86506	128	7	35	60	43230	42613	484	688	7.44e-12	1	1	68.6
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2B974	30.435	184	86506	113	7	15	56	36638	37162	500	677	5.32e-08	1	1	55.8
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	30.435	230	86506	137	12	23	70	36593	37243	484	703	1.62e-11	2	1	67.4
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	27.193	228	86506	149	7	17	62	43242	42583	480	698	2.19e-11	2	1	67.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	27.193	228	86506	149	7	17	62	43242	42583	480	698	2.55e-11	2	1	67.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	30.435	230	86506	137	12	23	70	36593	37243	484	703	2.55e-11	2	1	67.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1RVQ2	27.723	202	86506	114	6	32	56	43167	42613	503	689	3.15e-11	1	1	66.6
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1RVQ2	30.481	187	86506	114	7	16	57	36638	37171	501	680	2.06e-08	1	1	57.4
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	_comA|WP_000668306.1_[organism=Streptococcus_pneumoniae]_[GeneID=45652448]	28.856	201	86506	113	6	30	58	43167	42613	502	688	3.55e-11	1	1	66.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	_comA|WP_000668306.1_[organism=Streptococcus_pneumoniae]_[GeneID=45652448]	29.947	187	86506	115	7	16	56	36638	37171	500	679	8.12e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1S347	27.228	202	86506	115	6	32	55	43167	42613	502	688	5.06e-11	1	1	65.9
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1S347	29.947	187	86506	115	7	16	56	36638	37171	500	679	4.02e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0T8H8N3	27.228	202	86506	115	6	32	55	43167	42613	502	688	7.29e-11	1	1	65.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0T8H8N3	29.947	187	86506	115	7	16	56	36638	37171	500	679	4.80e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1Q9J1	27.228	202	86506	115	6	32	55	43167	42613	502	688	7.41e-11	1	1	65.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1Q9J1	29.947	187	86506	115	7	16	56	36638	37171	500	679	4.68e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0T8TNJ6	27.228	202	86506	115	6	32	55	43167	42613	502	688	7.41e-11	1	1	65.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0T8TNJ6	29.947	187	86506	115	7	16	56	36638	37171	500	679	5.01e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2A842	27.228	202	86506	115	6	32	55	43167	42613	502	688	7.54e-11	1	1	65.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2A842	29.947	187	86506	115	7	16	56	36638	37171	500	679	4.49e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AAP5JBQ0	27.228	202	86506	115	6	32	55	43167	42613	502	688	7.80e-11	1	1	65.1
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AAP5JBQ0	29.947	187	86506	115	7	16	56	36638	37171	500	679	5.05e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.08e-10	1	1	64.7
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	29.947	187	86506	115	7	16	56	36638	37171	500	679	7.52e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AAQ2ZZ66	26.009	223	86506	130	7	35	58	43230	42613	484	688	1.34e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AAQ2ZZ66	29.947	187	86506	115	7	16	56	36638	37171	500	679	6.97e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AA95D8I1	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.34e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AA95D8I1	29.947	187	86506	115	7	16	56	36638	37171	500	679	6.24e-08	1	1	55.8
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1U5L0	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.41e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1U5L0	29.947	187	86506	115	7	16	56	36638	37171	500	679	2.77e-08	1	1	57.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0T8MW44	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.62e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0T8MW44	29.947	187	86506	115	7	16	56	36638	37171	500	679	8.40e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0H2ZPI8	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.63e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0H2ZPI8	29.947	187	86506	115	7	16	56	36638	37171	500	679	8.19e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0B7KN15	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.63e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0B7KN15	29.947	187	86506	115	7	16	56	36638	37171	500	679	8.19e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|P59653	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.63e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|P59653	29.947	187	86506	115	7	16	56	36638	37171	500	679	8.19e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1ZKC5	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.65e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1ZKC5	29.947	187	86506	115	7	16	56	36638	37171	500	679	7.85e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0T8NIQ8	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.65e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A0T8NIQ8	29.947	187	86506	115	7	16	56	36638	37171	500	679	7.39e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2GWX6	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.66e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2GWX6	29.947	187	86506	115	7	16	56	36638	37171	500	679	7.85e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4G4F6L6	27.228	202	86506	115	6	32	55	43167	42613	502	688	1.69e-10	1	1	64.3
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4G4F6L6	29.947	187	86506	115	7	16	56	36638	37171	500	679	8.47e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AA87CAE1	27.363	201	86506	116	6	30	55	43167	42613	502	688	1.79e-10	1	1	63.9
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AA87CAE1	29.947	187	86506	115	7	16	56	36638	37171	500	679	5.64e-08	1	1	55.8
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2EYX5	27.228	202	86506	115	6	32	55	43167	42613	502	688	2.31e-10	1	1	63.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2EYX5	29.412	187	86506	116	7	16	55	36638	37171	500	679	2.19e-07	1	1	53.9
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4M3JV41	28.063	253	86506	125	10	57	71	43167	42460	497	709	2.50e-10	1	1	63.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4M3JV41	29.947	187	86506	115	7	16	56	36638	37171	495	674	4.07e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A916L4V1	26.733	202	86506	116	6	32	54	43167	42613	213	399	2.98e-10	1	1	62.8
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A916L4V1	29.947	187	86506	115	7	16	56	36638	37171	211	390	2.09e-08	1	1	56.6
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AA87C8X6	26.733	202	86506	116	6	32	54	43167	42613	502	688	4.36e-10	1	1	62.8
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0AA87C8X6	29.947	187	86506	115	7	16	56	36638	37171	500	679	4.23e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4N9BEB2	26.733	202	86506	116	6	32	54	43167	42613	502	688	4.40e-10	1	1	62.8
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4N9BEB2	29.947	187	86506	115	7	16	56	36638	37171	500	679	3.54e-08	1	1	56.6
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4G3UVW2	26.733	202	86506	116	6	32	54	43167	42613	502	688	6.95e-10	1	1	62.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4G3UVW2	29.947	187	86506	115	7	16	56	36638	37171	500	679	4.80e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1UYR4	26.733	202	86506	116	6	32	54	43167	42613	502	688	7.31e-10	1	1	62.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J1UYR4	29.947	187	86506	115	7	16	56	36638	37171	500	679	4.76e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|Q03727	26.733	202	86506	116	6	32	54	43167	42613	502	688	7.31e-10	1	1	62.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|Q03727	29.947	187	86506	115	7	16	56	36638	37171	500	679	4.76e-08	1	1	56.2
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2GBE6	26.733	202	86506	116	6	32	54	43167	42613	502	688	8.16e-10	1	1	62.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A4J2GBE6	29.947	187	86506	115	7	16	56	36638	37171	500	679	6.51e-08	1	1	55.8
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A064C436	26.733	202	86506	116	6	32	54	43167	42613	502	688	8.74e-10	1	1	62.0
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	comA|A0A064C436	29.947	187	86506	115	7	16	56	36638	37171	500	679	6.74e-08	1	1	55.5
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	sljT1|MF990792.1_prot_AXH01298.1_4_[gene=sljT1]_[locus_tag=streptolancidinJ_00004]_[protein=ABC_transporter_ATP-binding_protein_SljT1]_[protein_id=AXH01298.1]_[location=4896..6503]_[gbkey=CDS]	26.842	190	86506	106	7	33	51	43164	42637	345	515	4.49e-07	1	1	52.8
GCA_001083265.2|CNYV02000021.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_119,_whole_genome_shotgun_sequence	scyD|MF990796.1_prot_AXH01323.1_4_[gene=scyD]_[locus_tag=streptocyclicin_00004]_[protein=bacteriocin_transport_protein_ScyD]_[protein_id=AXH01323.1]_[location=1916..2512]_[gbkey=CDS]	24.432	176	86506	113	5	20	43	43170	42646	16	172	1.90e-05	1	1	45.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sleF|MF990787.1_prot_AXH01259.1_8_[gene=sleF]_[locus_tag=streptolancidinE_00008]_[protein=lantibiotic_transporter/immunity_protein_SleF]_[protein_id=AXH01259.1]_[location=8697..9425]_[gbkey=CDS]	29.258	229	35340	154	5	8	67	24326	23655	3	228	2.61e-24	5	2	100
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sleF|MF990787.1_prot_AXH01259.1_8_[gene=sleF]_[locus_tag=streptolancidinE_00008]_[protein=lantibiotic_transporter/immunity_protein_SleF]_[protein_id=AXH01259.1]_[location=8697..9425]_[gbkey=CDS]	26.190	210	35340	152	3	3	55	11146	10523	4	212	9.48e-21	5	2	90.5
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sleF|MF990787.1_prot_AXH01259.1_8_[gene=sleF]_[locus_tag=streptolancidinE_00008]_[protein=lantibiotic_transporter/immunity_protein_SleF]_[protein_id=AXH01259.1]_[location=8697..9425]_[gbkey=CDS]	26.887	212	35340	145	4	10	57	20405	21016	1	210	2.98e-17	5	2	80.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	32.381	210	35340	140	2	2	68	11152	10523	1	208	5.47e-24	5	2	99.8
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	33.816	207	35340	128	5	9	70	24317	23709	5	206	9.59e-23	5	2	95.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sliF|MF990791.1_prot_AXH01287.1_4_[gene=sliF]_[locus_tag=streptolancidinI_00004]_[protein=lantibiotic_transporter/immunity_membrane_protein_sliF]_[protein_id=AXH01287.1]_[location=3624..4325]_[gbkey=CDS]	32.456	228	35340	137	6	17	74	20423	21082	6	224	2.66e-22	5	2	94.7
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	31.905	210	35340	137	3	6	67	11152	10523	1	204	1.12e-23	5	2	98.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	31.280	211	35340	138	4	7	66	24323	23694	3	207	4.24e-23	5	2	97.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slhF|MF990790.1_prot_AXH01274.1_4_[gene=slhF]_[locus_tag=streptolancidinH_00004]_[protein=lantibiotic_transport/immunity_protein_SlhF]_[protein_id=AXH01274.1]_[location=3685..4371]_[gbkey=CDS]	30.244	205	35340	138	3	5	62	20423	21031	6	207	8.50e-22	5	2	93.2
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slsF|MF990794.1_prot_AXH01309.1_5_[gene=slsF]_[locus_tag=streptolassin_00005]_[protein=lasso_peptide_transporter/immunity_protein_SlsF]_[protein_id=AXH01309.1]_[location=4475..5191]_[gbkey=CDS]	25.652	230	35340	146	4	25	59	24323	23670	5	221	1.84e-21	5	2	92.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slsF|MF990794.1_prot_AXH01309.1_5_[gene=slsF]_[locus_tag=streptolassin_00005]_[protein=lasso_peptide_transporter/immunity_protein_SlsF]_[protein_id=AXH01309.1]_[location=4475..5191]_[gbkey=CDS]	24.545	220	35340	149	3	17	54	20414	21043	5	217	2.41e-19	5	2	86.3
